,Time,Flux
2484,1931.7748791597398,'5315.02'
2485,1931.7762680687497,'5336.374'
2486,1931.777656977759,'5302.076'
2487,1931.779045886769,'5323.936'
2488,1931.7804347958954,'5314.9556'
2489,1931.7818237049046,'5326.214'
2490,1931.7832126139137,'5327.5776'
2491,1931.7846015229231,'5335.396'
2492,1931.7859904319323,'5334.774'
2493,1931.787379341058,'5317.3364'
2494,1931.7887682500673,'5306.317'
2495,1931.7901571590774,'5307.119'
2496,1931.7915460680872,'5305.0874'
2497,1931.7929349772128,'5304.075'
2498,1931.7943238862222,'5321.7954'
2499,1931.7957127952313,'5306.763'
2500,1931.7971017043578,'5322.217'
2501,1931.7984906133677,'5323.004'
2502,1931.7998795223768,'5314.524'
2503,1931.801268431503,'5333.7393'
2504,1931.8026573405132,'5316.452'
2505,1931.8040462495223,'5316.435'
2506,1931.8054351586482,'5316.289'
2507,1931.8068240676573,'5337.544'
2508,1931.8082129767831,'5312.256'
2509,1931.8096018857923,'5318.363'
2510,1931.8109907948015,'5318.7866'
2511,1931.812379703928,'5334.7183'
2512,1931.8137686129378,'5329.0327'
2513,1931.8151575220636,'5318.963'
2514,1931.8165464310728,'5311.4243'
2515,1931.817935340199,'5325.2026'
2516,1931.8193242492089,'5330.6484'
2517,1931.8207131583347,'5312.223'
2518,1931.8221020673445,'5320.7656'
2519,1931.823490976471,'5313.8438'
2520,1931.8248798855966,'5332.012'
2521,1931.8262687946058,'5325.6577'
2522,1931.8276577037316,'5316.662'
2523,1931.8290466127407,'5299.2144'
2524,1931.8304355218665,'5316.9956'
2525,1931.8318244309921,'5336.941'
2526,1931.8332133400022,'5325.199'
2527,1931.8346022491285,'5331.3286'
2528,1931.835991158254,'5322.5664'
2529,1931.8373800672634,'5327.5083'
2530,1931.838768976389,'5313.5957'
2531,1931.8401578855155,'5318.8545'
2532,1931.8415467945254,'5323.5347'
2533,1931.842935703651,'5313.044'
2534,1931.8443246127772,'5311.298'
2535,1931.8457135219037,'5316.7974'
2536,1931.8471024309129,'5306.221'
2537,1931.8484913400387,'5305.702'
2538,1931.8498802491642,'5321.662'
2539,1931.85126915829,'5314.7266'
2540,1931.8526580672992,'5306.0537'
2541,1931.8540469764248,'5325.932'
2542,1931.8554358855513,'5320.6177'
2543,1931.8568247946776,'5309.753'
2544,1931.8582137038034,'5296.92'
2545,1931.859602612929,'5327.0576'
2546,1931.8609915220545,'5314.3267'
2547,1931.8623804310646,'5318.044'
2548,1931.8637693401909,'5321.201'
2549,1931.8651582493167,'5315.8154'
2550,1931.866547158443,'5302.7754'
2551,1931.8679360675692,'5325.3896'
2552,1931.8693249766948,'5314.184'
2553,1931.8707138858206,'5308.548'
2554,1931.8721027949464,'5318.089'
2555,1931.873491704072,'5306.1846'
2556,1931.8748806131975,'5303.429'
2557,1931.8762695223231,'5314.48'
2558,1931.8776584314496,'5308.8813'
2559,1931.879047340576,'5329.0757'
2560,1931.8804362497017,'5318.9326'
2561,1931.8818251588273,'5325.411'
2562,1931.8832140679538,'5334.084'
2563,1931.88460297708,'5326.397'
2564,1931.8859918862056,'5305.002'
2565,1931.8873807954483,'5325.004'
2566,1931.8887697045748,'5312.533'
2567,1931.8901586137004,'5326.16'
2568,1931.8915475228262,'5316.403'
2569,1931.8929364319517,'5331.6216'
2570,1931.8943253410775,'5304.2246'
2571,1931.8957142503195,'5315.1875'
2572,1931.8971031594451,'5321.243'
2573,1931.8984920685716,'5316.1553'
2574,1931.8998809776979,'5321.971'
2575,1931.9012698868237,'5333.4424'
2576,1931.9026587960657,'5302.4985'
2577,1931.9040477051913,'5321.223'
2578,1931.9054366143178,'5309.4766'
2579,1931.9068255235604,'5319.746'
2580,1931.9082144326862,'5321.7847'
2581,1931.9096033418125,'5322.298'
2582,1931.9109922509388,'5296.8438'
2583,1931.912381160181,'5311.7637'
2584,1931.9137700693066,'5326.9233'
2585,1931.9151589784324,'5321.2554'
2586,1931.9165478876744,'5304.4175'
2587,1931.9179367968,'5313.3335'
2588,1931.919325706042,'5338.312'
2589,1931.9207146151684,'5321.1084'
2590,1931.922103524295,'5315.3887'
2591,1931.923492433537,'5310.2476'
2592,1931.9248813426625,'5316.545'
2593,1931.9262702519045,'5320.1357'
2594,1931.927659161031,'5327.8013'
2595,1931.929048070274,'5308.2017'
2596,1931.9304369793995,'5328.8384'
2597,1931.9318258886422,'5314.4253'
2598,1931.9332147977684,'5326.724'
2599,1931.9346037070106,'5297.9385'
2600,1931.9373815253784,'5318.593'
2601,1931.938770434504,'5312.8154'
2602,1931.940159343746,'5295.5083'
2603,1931.941548252989,'5305.207'
2604,1931.9429371621152,'5333.422'
2605,1931.9443260713574,'5312.967'
2606,1931.945714980483,'5320.4204'
2607,1931.947103889725,'5332.9067'
2608,1931.948492798968,'5310.199'
2609,1931.9498817080942,'5316.158'
2610,1931.9512706173364,'5316.535'
2611,1931.952659526579,'5320.3267'
2612,1931.9540484358217,'5318.6084'
2613,1931.9554373449475,'5319.7905'
2614,1931.9568262541895,'5319.3687'
2615,1931.9582151634318,'5325.292'
2616,1931.9596040725573,'5320.706'
2617,1931.9609929817993,'5338.055'
2618,1931.9623818910413,'5319.441'
2619,1931.9637708002842,'5311.0415'
2620,1931.9651597095271,'5326.67'
2621,1931.9665486186527,'5299.0713'
2622,1931.9679375278947,'5324.9834'
2623,1931.9693264371367,'5317.9673'
2624,1931.9707153463796,'5310.3613'
2625,1931.9721042556225,'5305.0684'
2626,1931.9734931648645,'5315.1'
2627,1931.9748820739908,'5314.6274'
2628,1931.9762709832335,'5320.7256'
2629,1931.9776598924757,'5308.9746'
2630,1931.979048801718,'5336.681'
2631,1931.98043771096,'5316.531'
2632,1931.981826620202,'5310.2935'
2633,1931.983215529444,'5332.1157'
2634,1931.9846044386861,'5298.552'
2635,1931.9859933479288,'5329.9727'
2636,1931.9873822571717,'5332.228'
2637,1931.9887711664137,'5328.027'
2638,1931.9901600756557,'5316.144'
2639,1931.991548984898,'5308.59'
2640,1931.9929378941406,'5293.837'
2641,1931.9943268033835,'5318.8574'
2642,1931.9957157126255,'5321.9873'
2643,1931.9971046218684,'5339.568'
2644,1931.998493531111,'5306.876'
2645,1931.9998824404695,'5340.87'
2646,1932.0012713497117,'5325.904'
2647,1932.0026602589537,'5324.512'
2648,1932.0040491681957,'5292.517'
2649,1932.005438077438,'5307.95'
2650,1932.0068269866806,'5295.2153'
2651,1932.0082158959235,'5316.173'
2652,1932.009604805282,'5330.8584'
2653,1932.010993714524,'5318.4663'
2654,1932.012382623766,'5297.7515'
2655,1932.0137715330081,'5317.796'
2656,1932.0151604422508,'5343.4756'
2657,1932.0165493516101,'5299.1807'
2658,1932.017938260853,'5311.0747'
2659,1932.0193271700957,'5344.9453'
2660,1932.0207160794541,'5332.369'
2661,1932.0221049886964,'5304.693'
2662,1932.0234938979384,'5314.8354'
2663,1932.0248828071803,'5335.2'
2664,1932.0262717165388,'5319.543'
2665,1932.027660625781,'5316.861'
2666,1932.02904953514,'5322.4634'
2667,1932.030438444383,'5309.547'
2668,1932.031827353625,'5318.3047'
2669,1932.0332162629834,'5317.388'
2670,1932.0346051722256,'5303.6543'
2671,1932.035994081584,'5295.9756'
2672,1932.0373829908267,'5316.196'
2673,1932.0387719000696,'5329.6597'
2674,1932.040160809429,'5301.9985'
2675,1932.0415497186716,'5304.1284'
2676,1932.04293862803,'5312.4277'
2677,1932.0443275372722,'5305.219'
2678,1932.0457164466306,'5318.6514'
2679,1932.0471053558726,'5315.196'
2680,1932.0484942652313,'5311.1094'
2681,1932.0498831744733,'5332.3296'
2682,1932.0512720838324,'5341.102'
2683,1932.0526609931917,'5309.091'
2684,1932.0540499024337,'5290.713'
2685,1932.0554388117923,'5309.4917'
2686,1932.0568277210343,'5312.403'
2687,1932.058216630393,'5319.4'
2688,1932.059605539752,'5325.245'
2689,1932.0609944489956,'5327.1963'
2690,1932.0623833583547,'5318.0337'
2691,1932.0637722677131,'5320.776'
2692,1932.0651611769554,'5320.5513'
2693,1932.0665500863138,'5306.5684'
2694,1932.0679389956722,'5307.865'
2695,1932.0693279049142,'5311.4624'
2696,1932.0707168142728,'5308.723'
2697,1932.072105723632,'5307.699'
2698,1932.0734946329912,'5305.601'
2699,1932.0748835422332,'5297.9414'
2700,1932.0762724515916,'5313.575'
2701,1932.0776613609503,'5315.461'
2702,1932.079050270309,'5322.704'
2703,1932.080439179551,'5339.1934'
2704,1932.08182808891,'5314.838'
2705,1932.08321699827,'5327.298'
2706,1932.084605907629,'5304.9297'
2707,1932.0859948169877,'5317.206'
2708,1932.0873837263462,'5293.476'
2709,1932.0887726357046,'5323.736'
2710,1932.0901615449466,'5335.281'
2711,1932.0915504543052,'5298.3022'
2712,1932.0929393636636,'5314.922'
2713,1932.0943282730227,'5336.8213'
2714,1932.095717182382,'5325.963'
2715,1932.0971060917404,'5326.952'
2716,1932.098495001099,'5321.5967'
2717,1932.0998839104575,'5333.278'
2718,1932.1012728198161,'5327.297'
2719,1932.1026617291745,'5337.474'
2720,1932.1040506385339,'5307.989'
2721,1932.1054395478936,'5305.679'
2722,1932.1068284572527,'5298.8296'
2723,1932.1082173666114,'5269.3413'
2724,1932.1096062759698,'5330.489'
2725,1932.1109951853282,'5309.838'
2726,1932.1123840948032,'5314.445'
2727,1932.1137730041617,'5315.673'
2728,1932.1151619135208,'5324.05'
2729,1932.11655082288,'5320.1772'
2730,1932.1179397322385,'5302.3535'
2731,1932.119328641597,'5324.9805'
2732,1932.1207175509555,'5309.6'
2733,1932.1221064604306,'5318.365'
2734,1932.123495369789,'5310.5757'
2735,1932.1248842791474,'5316.442'
2736,1932.1262731885072,'5330.2144'
2737,1932.1276620978672,'5297.543'
2738,1932.1290510073422,'5314.8623'
2739,1932.1304399167007,'5311.479'
2740,1932.131828826059,'5334.984'
2741,1932.1332177354175,'5303.3877'
2742,1932.1346066448925,'5312.44'
2743,1932.1359955542512,'5310.1714'
2744,1932.1373844636103,'5300.7627'
2745,1932.1387733730858,'5316.512'
2746,1932.1401622824442,'5322.1846'
2747,1932.1415511918028,'5344.715'
2748,1932.1429401012776,'5323.3555'
2749,1932.1443290106363,'5290.857'
2750,1932.1457179199947,'5334.044'
2751,1932.1471068294695,'5305.1973'
2752,1932.1484957388295,'5317.859'
2753,1932.1498846483057,'5308.2837'
2754,1932.1512735576644,'5314.7173'
2755,1932.1526624670228,'5287.7183'
2756,1932.1540513764976,'5333.0347'
2757,1932.1554402858562,'5325.6245'
2758,1932.156829195331,'5308.3643'
2759,1932.1582181046897,'5326.4673'
2760,1932.1596070141652,'5310.8413'
2761,1932.1609959235243,'5321.649'
2762,1932.1623848329994,'5321.1606'
2763,1932.1637737423578,'5316.993'
2764,1932.1651626518328,'5334.9463'
2765,1932.1665515613076,'5312.653'
2766,1932.167940470666,'5323.2295'
2767,1932.1693293801409,'5322.8027'
2768,1932.1707182895009,'5300.377'
2769,1932.1721071989773,'5306.079'
2770,1932.1734961084521,'5315.794'
2771,1932.1748850178105,'5320.21'
2772,1932.1762739272854,'5325.949'
2773,1932.1776628367604,'5317.047'
2774,1932.179051746119,'5303.2905'
2775,1932.1804406555946,'5305.81'
2776,1932.18182956507,'5311.682'
2777,1932.1832184744285,'5306.923'
2778,1932.1846073839035,'5314.7075'
2779,1932.1859962933786,'5320.623'
2780,1932.1873852028534,'5321.3247'
2781,1932.1887741122118,'5287.1255'
2782,1932.1901630216867,'5306.921'
2783,1932.1915519311624,'5334.5166'
2784,1932.1929408406386,'5309.501'
2785,1932.194329749998,'5321.732'
2786,1932.1957186594727,'5333.3315'
2787,1932.1971075689476,'5327.207'
2788,1932.1984964784226,'5330.891'
2789,1932.1998853878974,'5316.0186'
2790,1932.2012742973725,'5334.181'
2791,1932.202663206848,'5312.714'
2792,1932.2040521163235,'5316.1216'
2793,1932.2054410256821,'5299.904'
2794,1932.206829935157,'5322.3677'
2795,1932.208218844632,'5298.6094'
2796,1932.2096077541069,'5324.1064'
2797,1932.2109966635817,'5304.6953'
2798,1932.2123855730567,'5289.2544'
2799,1932.2137744825322,'5325.398'
2800,1932.2151633920084,'5328.7905'
2801,1932.2165523014842,'5297.468'
2802,1932.217941210959,'5287.132'
2803,1932.219330120434,'5312.8267'
2804,1932.2207190299089,'5303.552'
2805,1932.222107939384,'5308.742'
2806,1932.2234968488588,'5324.9146'
2807,1932.2248857583343,'5305.1196'
2808,1932.2262746678098,'5318.742'
2809,1932.2276635774012,'5323.8037'
2810,1932.2290524868763,'5324.7593'
2811,1932.2304413963511,'5331.7285'
2812,1932.231830305826,'5332.508'
2813,1932.2332192153008,'5330.2017'
2814,1932.2346081247765,'5329.1743'
2815,1932.2359970342523,'5313.4795'
2816,1932.2373859438442,'5329.9937'
2817,1932.2387748533197,'5324.2446'
2818,1932.2401637627945,'5319.7373'
2819,1932.2415526722696,'5319.981'
2820,1932.242941581861,'5320.706'
2821,1932.2443304913359,'5307.767'
2822,1932.2457194008114,'5335.0425'
2823,1932.2471083102869,'5325.987'
2824,1932.2484972198783,'5323.0845'
2825,1932.2498861293532,'5316.948'
2826,1932.2512750388282,'5317.0366'
2827,1932.252663948303,'5308.428'
2828,1932.2540528578943,'5294.181'
2829,1932.2554417673693,'5286.0312'
2830,1932.2568306769613,'5310.621'
2831,1932.258219586437,'5311.688'
2832,1932.2596084959118,'5305.9365'
2833,1932.260997405504,'5302.2847'
2834,1932.2623863149795,'5308.7725'
2835,1932.2637752244543,'5305.6206'
2836,1932.2651641340458,'5324.0635'
2837,1932.2665530435206,'5314.3975'
2838,1932.2679419531128,'5326.5'
2839,1932.2693308625883,'5341.564'
2840,1932.2707197721795,'5328.2505'
2841,1932.2721086816546,'5310.3794'
2842,1932.2734975912458,'5320.787'
2843,1932.2748865007206,'5344.0044'
2844,1932.2762754103119,'5329.825'
2845,1932.277664319787,'5324.3228'
2846,1932.2790532293789,'5302.5273'
2847,1932.2804421388546,'5323.8506'
2848,1932.2818310484458,'5324.1665'
2849,1932.283219958038,'5315.55'
2850,1932.2846088675135,'5304.6323'
2851,1932.285997777105,'5331.8145'
2852,1932.2873866865798,'5304.5244'
2853,1932.288775596171,'5311.8984'
2854,1932.2901645057632,'5312.769'
2855,1932.2915534152387,'5342.9307'
2856,1932.2929423248302,'5330.184'
2857,1932.2943312344214,'5324.6733'
2858,1932.2957201438962,'5314.945'
2859,1932.2971090534875,'5309.279'
2860,1932.298497963079,'5293.6206'
2861,1932.2998868726709,'5304.9546'
2862,1932.3012757821466,'5319.5464'
2863,1932.3026646917378,'5325.952'
2864,1932.304053601329,'5322.4805'
2865,1932.3054425109212,'5303.343'
2866,1932.3068314203967,'5331.041'
2867,1932.3082203299882,'5310.3853'
2868,1932.3096092395795,'5313.1943'
2869,1932.3109981491716,'5310.0557'
2870,1932.3123870587635,'5338.967'
2871,1932.3137759683548,'5319.1494'
2872,1932.3151648778298,'5317.1724'
2873,1932.316553787421,'5339.4033'
2874,1932.3179426970123,'5327.648'
2875,1932.3193316066038,'5328.1475'
2876,1932.320720516195,'5297.251'
2877,1932.322109425787,'5324.493'
2878,1932.323498335379,'5330.207'
2879,1932.3248872449703,'5309.139'
2880,1932.3262761545616,'5340.893'
2881,1932.3276650641537,'5323.803'
2882,1932.3290539737459,'5304.4272'
2883,1932.3304428833371,'5285.7153'
2884,1932.3318317929284,'5307.701'
2885,1932.3332207025205,'5337.757'
2886,1932.3346096121124,'5339.4937'
2887,1932.335998521704,'5312.7036'
2888,1932.3373874312952,'5336.6245'
2889,1932.3387763408864,'5334.958'
2890,1932.3401652504776,'5275.6626'
2891,1932.341554160069,'5312.9033'
2892,1932.3429430696604,'5313.9424'
2893,1932.3443319792523,'5321.4253'
2894,1932.3457208889608,'5310.7056'
2895,1932.347109798552,'5332.0566'
2896,1932.3484987081436,'5317.8677'
2897,1932.3498876177348,'5295.548'
2898,1932.3512765273267,'5338.8394'
2899,1932.3526654369189,'5326.748'
2900,1932.3540543466274,'5322.4043'
2901,1932.3554432562194,'5287.4766'
2902,1932.3568321658106,'5315.534'
2903,1932.358221075402,'5313.4736'
2904,1932.3596099851097,'5284.57'
2905,1932.360998894701,'5304.6475'
2906,1932.3623878042924,'5312.558'
2907,1932.3637767138837,'5293.5522'
2908,1932.365165623592,'5316.7544'
2909,1932.3665545331842,'5316.0654'
2910,1932.3679434427754,'5310.2856'
2911,1932.3693323524833,'5314.7085'
2912,1932.3707212620745,'5326.1763'
2913,1932.372110171666,'5330.5894'
2914,1932.3734990813743,'5307.797'
2915,1932.3748879909663,'5318.4956'
2916,1932.3762769006748,'5312.146'
2917,1932.3776658102668,'5312.4297'
2918,1932.3790547198582,'5332.214'
2919,1932.380443629566,'5320.7754'
2920,1932.3818325391571,'5317.96'
2921,1932.3832214488648,'5332.981'
2922,1932.3846103584563,'5313.3804'
2923,1932.3859992681641,'5320.1016'
2924,1932.387388177756,'5321.827'
2925,1932.3887770874644,'5313.6255'
2926,1932.3901659970556,'5318.139'
2927,1932.3915549067635,'5322.3306'
2928,1932.392943816355,'5307.8374'
2929,1932.3943327260627,'5317.335'
2930,1932.395721635654,'5322.2866'
2931,1932.3971105453625,'5317.3945'
2932,1932.3984994550715,'5319.35'
2933,1932.3998883646636,'5316.861'
2934,1932.4012772743713,'5325.4453'
2935,1932.4026661839625,'5330.4854'
2936,1932.4040550936702,'5308.8853'
2937,1932.405444003378,'5310.757'
2938,1932.4068329129693,'5297.376'
2939,1932.4082218226772,'5322.505'
2940,1932.4096107323855,'5321.7046'
2941,1932.4109996419775,'5317.777'
2942,1932.4123885516854,'5310.946'
2943,1932.413777461393,'5299.585'
2944,1932.415166371101,'5320.1074'
2945,1932.4165552806921,'5312.5923'
2946,1932.4179441903998,'5303.8564'
2947,1932.4193331001088,'5314.222'
2948,1932.420722009818,'5333.165'
2949,1932.422110919526,'5327.366'
2950,1932.4234998291172,'5315.6973'
2951,1932.4248887388248,'5307.4956'
2952,1932.4262776485327,'5313.9014'
2953,1932.4276665582404,'5312.4966'
2954,1932.4290554679483,'5328.5654'
2955,1932.4304443776566,'5311.1333'
2956,1932.4318332872485,'5314.7646'
2957,1932.4332221969562,'5306.03'
2958,1932.434611106664,'5316.546'
2959,1932.436000016372,'5298.477'
2960,1932.4373889260796,'5346.343'
2961,1932.4387778357873,'5306.2954'
2962,1932.440166745495,'5346.9004'
2963,1932.4415556552035,'5325.596'
2964,1932.4429445649125,'5323.608'
2965,1932.444333474621,'5317.347'
2966,1932.4457223843287,'5315.4165'
2967,1932.4471112940364,'5332.6074'
2968,1932.4485002037443,'5311.063'
2969,1932.449889113452,'5326.2363'
2970,1932.4512780231598,'5300.097'
2971,1932.4526669328682,'5340.9434'
2972,1932.4540558425765,'5302.224'
2973,1932.4554447522844,'5328.492'
2974,1932.456833661992,'5322.282'
2975,1932.4582225718163,'5296.4'
2976,1932.459611481524,'5317.0825'
2977,1932.4610003912317,'5318.0146'
2978,1932.4623893009395,'5302.9795'
2979,1932.463778210648,'5313.2437'
2980,1932.465167120357,'5317.766'
2981,1932.4665560300655,'5310.3716'
2982,1932.4679449398895,'5335.674'
2983,1932.4693338495974,'5338.46'
2984,1932.470722759305,'5323.893'
2985,1932.472111669013,'5311.0234'
2986,1932.4735005788377,'5330.2046'
2987,1932.474889488546,'5315.943'
2988,1932.476278398254,'5293.17'
2989,1932.4776673079616,'5308.387'
2990,1932.479056217786,'5306.2'
2991,1932.4804451274936,'5325.724'
2992,1932.4818340372012,'5318.801'
2993,1932.4832229470253,'5320.9893'
2994,1932.4846118567339,'5336.0703'
2995,1932.4860007664424,'5319.7695'
2996,1932.4873896762665,'5321.7783'
2997,1932.4887785859748,'5326.644'
2998,1932.4901674957996,'5330.6753'
2999,1932.4915564055075,'5310.901'
3000,1932.4929453152154,'5314.3423'
3001,1932.4943342250394,'5315.0547'
3002,1932.4957231347478,'5345.591'
3003,1932.4971120445725,'5324.7524'
3004,1932.4985009542804,'5315.214'
3005,1932.4998898641047,'5309.7017'
3006,1932.5012787738124,'5336.0386'
3007,1932.5026676836364,'5313.2324'
3008,1932.504056593344,'5292.3545'
3009,1932.5054455031684,'5302.1934'
3010,1932.5068344128767,'5323.419'
3011,1932.5082233227017,'5326.7573'
3012,1932.5096122324094,'5334.6636'
3013,1932.5110011422344,'5322.6304'
3014,1932.5123900519427,'5306.568'
3015,1932.5137789617668,'5302.7437'
3016,1932.515167871591,'5321.1406'
3017,1932.5165567812987,'5334.9653'
3018,1932.5179456911237,'5305.812'
3019,1932.5193346009485,'5308.834'
3020,1932.5207235106561,'5318.084'
3021,1932.5221124204804,'5300.885'
3022,1932.5235013303045,'5318.6113'
3023,1932.5248902400122,'5321.339'
3024,1932.5262791498362,'5300.739'
3025,1932.5276680596605,'5301.4307'
3026,1932.5290569693689,'5315.1543'
3027,1932.5304458791938,'5305.755'
3028,1932.531834789018,'5330.1772'
3029,1932.533223698842,'5317.031'
3030,1932.5346126085506,'5336.1704'
3031,1932.5360015183755,'5315.5327'
3032,1932.5373904281996,'5306.416'
3033,1932.5387793380244,'5319.237'
3034,1932.5401682478491,'5320.9414'
3035,1932.541557157557,'5317.6655'
3036,1932.5429460673813,'5325.0146'
