# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Jul 13 16:33:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.17609 4.5166602135 2.6112588894    4.326  4.290  3.5026 -0.254    8  0.824  0.398   400.86   196.04   123.11    94.26    77.91  2 -3.57e-06      0.10 6.317e-01 3.530e-01 1.651e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.955 -3.486 -0.666 -4.944
0.0152 0.01508 8.17609 4.5166730881 2.6112589734    4.322  4.300  3.5012 -0.269    8  0.824  0.398   409.81   201.58   126.43    96.85    80.05  2 -3.96e-06      0.12 6.317e-01 3.530e-01 1.651e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.979 -3.427 -0.544 -4.898
0.0152 0.01508 8.17609 4.5166893005 2.6112590793    4.317  4.304  3.5005 -0.277    8  0.825  0.398   414.58   204.54   128.20    98.23    81.19  2 -4.18e-06      0.13 6.317e-01 3.530e-01 1.651e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.991 -3.395 -0.478 -4.872
0.0152 0.01508 8.17609 4.5167088509 2.6112592069    4.312  4.308  3.4999 -0.284    8  0.825  0.399   418.26   206.84   129.57    99.30    82.08  2 -4.35e-06      0.14 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -6.000 -3.371 -0.428 -4.852
0.0152 0.01508 8.17609 4.5167088509 2.6112592069    4.311  4.504  3.4737 -0.585    8  0.825  0.399   643.94   356.37   217.85   168.30   139.29  2 -3.34e-05      1.26 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -6.490 -1.449 2.801 -3.229
0.0152 0.01508 8.17609 4.5167093277 2.6112592100    4.310  4.453  3.4804 -0.507    8  0.825  0.399   576.23   309.80   190.57   146.92   121.56  2 -1.98e-05      0.71 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -6.364 -2.315 1.408 -3.974
0.0152 0.01508 8.17609 4.5167107582 2.6112592193    4.310  4.389  3.4890 -0.408    8  0.825  0.399   500.10   259.11   160.68   123.55   102.18  2 -1.01e-05      0.35 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -6.202 -2.917 0.428 -4.482
0.0152 0.01508 8.17609 4.5167136192 2.6112592380    4.309  4.284  3.5030 -0.248    8  0.825  0.399   397.22   193.82   121.77    93.23    77.05  2 -3.41e-06      0.10 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.941 -3.498 -0.698 -4.952
0.0152 0.01508 8.17609 4.5167179108 2.6112592660    4.308  4.209  3.5130 -0.133    8  0.825  0.399   316.97   157.51    99.88    76.24    62.98  2 -1.57e-06      0.03 6.317e-01 3.530e-01 1.652e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.753 -3.762 -1.345 -5.146
0.0152 0.01508 8.17609 4.5167241096 2.6112593065    4.306  4.250  3.5074 -0.197    8  0.825  0.399   361.91   176.65   111.45    85.21    70.41  2 -2.41e-06      0.06 6.317e-01 3.530e-01 1.653e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.856 -3.629 -1.002 -5.051
0.0152 0.01508 8.17609 4.5167326927 2.6112593625    4.303  4.283  3.5030 -0.247    8  0.825  0.399   396.58   193.43   121.53    93.05    76.90  2 -3.38e-06      0.09 6.317e-01 3.530e-01 1.653e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.937 -3.498 -0.700 -4.951
0.0152 0.01508 8.17609 4.5167436600 2.6112594341    4.299  4.302  3.5004 -0.277    8  0.826  0.399   414.07   204.25   128.01    98.10    81.08  2 -4.14e-06      0.13 6.317e-01 3.530e-01 1.653e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -5.985 -3.389 -0.472 -4.866
0.0152 0.01508 8.17609 4.5167579651 2.6112595275    4.294  4.311  3.4990 -0.292    8  0.826  0.399   423.08   209.88   131.38   100.72    83.25  2 -4.58e-06      0.15 6.316e-01 3.530e-01 1.654e-03 3.128e-03 5.527e-03 -1.000 1.531e-02 -6.009 -3.336 -0.366 -4.823
0.0152 0.01508 8.17609 4.5167751312 2.6112596395    4.289  4.316  3.4983 -0.300    8  0.826  0.399   427.80   212.85   133.15   102.10    84.40  2 -4.82e-06      0.16 6.316e-01 3.530e-01 1.655e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.020 -3.308 -0.313 -4.800
0.0152 0.01508 8.17609 4.5167961121 2.6112597765    4.282  4.319  3.4977 -0.306    8  0.827  0.399   431.39   215.11   134.50   103.16    85.27  2 -5.01e-06      0.17 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.028 -3.286 -0.273 -4.782
0.0152 0.01508 8.17609 4.5167961121 2.6112597765    4.281  4.515  3.4713 -0.608    8  0.827  0.399   664.65   371.15   226.43   175.07   144.91  2 -3.85e-05      1.46 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.518 -1.119 3.320 -2.943
0.0152 0.01508 8.17609 4.5167965889 2.6112597796    4.281  4.465  3.4781 -0.531    8  0.827  0.399   595.32   322.98   198.28   153.00   126.59  2 -2.29e-05      0.82 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.393 -2.118 1.721 -3.805
0.0152 0.01508 8.17609 4.5167984962 2.6112597920    4.280  4.401  3.4867 -0.432    8  0.827  0.399   516.70   270.12   167.17   128.65   106.40  2 -1.17e-05      0.40 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.232 -2.812 0.592 -4.393
0.0152 0.01508 8.17609 4.5168013573 2.6112598107    4.279  4.296  3.5007 -0.272    8  0.827  0.399   410.63   202.14   126.74    97.12    80.27  2 -3.96e-06      0.12 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -5.971 -3.402 -0.504 -4.875
0.0152 0.01508 8.17609 4.5168056488 2.6112598387    4.278  4.221  3.5108 -0.157    8  0.827  0.400   331.93   164.03   103.82    79.31    65.52  2 -1.81e-06      0.04 6.316e-01 3.531e-01 1.656e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -5.783 -3.705 -1.205 -5.104
0.0152 0.01508 8.17609 4.5168123245 2.6112598823    4.275  4.262  3.5053 -0.220    8  0.827  0.400   378.86   183.94   115.82    88.63    73.23  2 -2.78e-06      0.07 6.316e-01 3.531e-01 1.657e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -5.885 -3.557 -0.849 -4.994
0.0152 0.01508 8.17609 4.5168218613 2.6112599445    4.272  4.294  3.5009 -0.270    8  0.827  0.400   409.17   201.24   126.20    96.71    79.92  2 -3.89e-06      0.12 6.316e-01 3.531e-01 1.657e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -5.965 -3.407 -0.518 -4.878
0.0152 0.01508 8.17609 4.5168337822 2.6112600223    4.267  4.313  3.4982 -0.300    8  0.827  0.400   426.93   212.34   132.83   101.87    84.20  2 -4.75e-06      0.16 6.316e-01 3.531e-01 1.658e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.012 -3.303 -0.310 -4.795
0.0152 0.01508 8.17609 4.5168490410 2.6112601219    4.261  4.322  3.4969 -0.315    8  0.828  0.400   436.02   218.07   136.25   104.54    86.41  2 -5.24e-06      0.18 6.316e-01 3.531e-01 1.659e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.035 -3.253 -0.213 -4.754
0.0152 0.01508 8.17609 4.5168676376 2.6112602433    4.254  4.326  3.4962 -0.322    8  0.828  0.400   440.73   221.06   138.03   105.94    87.57  2 -5.51e-06      0.19 6.316e-01 3.531e-01 1.660e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.045 -3.225 -0.162 -4.731
0.0152 0.01508 8.17609 4.5168900490 2.6112603896    4.246  4.329  3.4956 -0.328    8  0.828  0.401   444.28   223.33   139.37   106.99    88.44  2 -5.72e-06      0.20 6.316e-01 3.531e-01 1.661e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.052 -3.199 -0.114 -4.709
0.0152 0.01508 8.17609 4.5168900490 2.6112603896    4.245  4.525  3.4690 -0.631    8  0.828  0.401   684.96   385.87   234.95   181.83   150.50  2  -4.4e-05      1.66 6.316e-01 3.531e-01 1.661e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.542 -0.804 3.816 -2.668
0.0152 0.01508 8.17609 4.5168910027 2.6112603958    4.245  4.476  3.4757 -0.555    8  0.828  0.401   614.18   336.21   205.99   159.09   131.64  2 -2.63e-05      0.94 6.316e-01 3.531e-01 1.662e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.419 -1.914 2.044 -3.631
0.0152 0.01508 8.17609 4.5168924332 2.6112604051    4.244  4.411  3.4844 -0.456    8  0.828  0.401   533.12   281.17   173.66   133.77   110.64  2 -1.35e-05      0.45 6.315e-01 3.531e-01 1.662e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -6.258 -2.706 0.757 -4.303
0.0152 0.01508 8.17609 4.5168952942 2.6112604238    4.243  4.307  3.4985 -0.296    8  0.828  0.401   423.93   210.49   131.71   101.02    83.50  2 -4.58e-06      0.15 6.315e-01 3.531e-01 1.662e-03 3.128e-03 5.527e-03 -1.000 1.532e-02 -5.998 -3.309 -0.329 -4.798
0.0152 0.01508 8.17609 4.5169000626 2.6112604549    4.241  4.232  3.5087 -0.179    8  0.829  0.401   346.83   170.55   107.73    82.38    68.05  2 -2.09e-06      0.05 6.315e-01 3.531e-01 1.663e-03 3.128e-03 5.527e-03 -1.000 1.533e-02 -5.809 -3.646 -1.071 -5.059
0.0152 0.01508 8.17609 4.5169072151 2.6112605016    4.238  4.272  3.5031 -0.243    8  0.829  0.401   392.83   191.18   120.14    92.02    76.04  2 -3.19e-06      0.09 6.315e-01 3.531e-01 1.664e-03 3.128e-03 5.527e-03 -1.000 1.533e-02 -5.911 -3.485 -0.698 -4.937
0.0152 0.01508 8.17609 4.5169167519 2.6112605639    4.234  4.304  3.4988 -0.292    8  0.829  0.402   421.45   208.95   130.78   100.31    82.90  2 -4.45e-06      0.15 6.315e-01 3.532e-01 1.665e-03 3.128e-03 5.527e-03 -1.000 1.533e-02 -5.990 -3.319 -0.350 -4.805
0.0152 0.01508 8.17609 4.5169296265 2.6112606479    4.228  4.322  3.4962 -0.321    8  0.829  0.402   439.35   220.23   137.51   105.56    87.25  2  -5.4e-06      0.19 6.315e-01 3.532e-01 1.667e-03 3.128e-03 5.527e-03 -1.000 1.533e-02 -6.035 -3.221 -0.161 -4.726
0.0152 0.01508 8.17609 4.5169453621 2.6112607506    4.221  4.331  3.4949 -0.336    8  0.829  0.402   448.38   225.99   140.94   108.23    89.47  2 -5.94e-06      0.22 6.315e-01 3.532e-01 1.668e-03 3.127e-03 5.527e-03 -1.000 1.533e-02 -6.057 -3.153 -0.036 -4.669
0.0152 0.01508 8.17609 4.5169649124 2.6112608782    4.213  4.334  3.4942 -0.343    8  0.830  0.403   452.95   228.92   142.68   109.60    90.60  2 -6.22e-06      0.24 6.315e-01 3.532e-01 1.669e-03 3.127e-03 5.527e-03 -1.000 1.533e-02 -6.066 -3.109 0.040 -4.633
0.0152 0.01508 8.17609 4.5169887543 2.6112610338    4.203  4.337  3.4936 -0.349    8  0.830  0.403   456.30   231.09   143.96   110.61    91.44  2 -6.43e-06      0.19 6.315e-01 3.532e-01 1.670e-03 3.127e-03 5.527e-03 -1.000 1.533e-02 -6.072 -3.167 -0.049 -4.684
0.0152 0.01508 8.17609 4.5169887543 2.6112610338    4.202  4.533  3.4668 -0.652    8  0.830  0.405   703.83   399.81   243.00   188.22   155.80  2 -4.96e-05      1.90 6.314e-01 3.533e-01 1.677e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -6.562 -0.416 4.416 -2.325
0.0152 0.01508 8.17609 4.5169897079 2.6112610400    4.202  4.484  3.4735 -0.577    8  0.830  0.405   631.86   348.82   213.31   164.90   136.45  2 -2.98e-05      1.13 6.314e-01 3.533e-01 1.677e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -6.440 -1.612 2.517 -3.367
0.0152 0.01508 8.17609 4.5169911385 2.6112610494    4.201  4.420  3.4822 -0.478    8  0.830  0.405   548.58   291.73   179.84   138.65   114.68  2 -1.53e-05      0.53 6.314e-01 3.533e-01 1.677e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -6.280 -2.564 0.978 -4.180
0.0152 0.01508 8.17609 4.5169944763 2.6112610711    4.200  4.316  3.4963 -0.318    8  0.830  0.405   436.57   218.53   136.48   104.78    86.60  2 -5.22e-06      0.18 6.314e-01 3.533e-01 1.678e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -6.021 -3.223 -0.173 -4.726
0.0152 0.01508 8.17609 4.5169992447 2.6112611023    4.198  4.240  3.5067 -0.201    8  0.830  0.405   361.04   176.79   111.47    85.31    70.48  2 -2.37e-06      0.06 6.314e-01 3.533e-01 1.678e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -5.831 -3.580 -0.933 -5.006
0.0152 0.01508 8.17609 4.5170063972 2.6112611489    4.194  4.281  3.5011 -0.264    8  0.830  0.405   404.01   198.13   124.28    95.28    78.73  2 -3.62e-06      0.11 6.314e-01 3.533e-01 1.679e-03 3.127e-03 5.527e-03 -1.000 1.534e-02 -5.932 -3.405 -0.538 -4.872
0.0152 0.01508 8.17609 4.5170164108 2.6112612143    4.189  4.312  3.4967 -0.313    8  0.831  0.405   433.07   216.34   135.16   103.76    85.76  2 -5.01e-06      0.17 6.314e-01 3.533e-01 1.681e-03 3.127e-03 5.527e-03 -1.000 1.535e-02 -6.009 -3.236 -0.203 -4.736
0.0152 0.01508 8.17609 4.5170292854 2.6112612983    4.183  4.330  3.4942 -0.341    8  0.831  0.406   451.11   227.81   142.00   109.10    90.18  2 -6.07e-06      0.23 6.314e-01 3.533e-01 1.682e-03 3.127e-03 5.527e-03 -1.000 1.535e-02 -6.054 -3.113 0.025 -4.635
0.0152 0.01508 8.17609 4.5170459747 2.6112614072    4.176  4.338  3.4929 -0.356    8  0.831  0.406   460.13   233.62   145.44   111.79    92.41  2 -6.65e-06      0.21 6.313e-01 3.533e-01 1.683e-03 3.127e-03 5.527e-03 -1.000 1.535e-02 -6.075 -3.128 0.016 -4.650
0.0152 0.01508 8.17609 4.5170660019 2.6112615379    4.166  4.341  3.4922 -0.363    8  0.832  0.406   464.64   236.54   147.17   113.15    93.54  2 -6.95e-06      0.22 6.313e-01 3.533e-01 1.683e-03 3.127e-03 5.527e-03 -1.000 1.535e-02 -6.083 -3.090 0.083 -4.617
0.0152 0.01508 8.17609 4.5170903206 2.6112616966    4.154  4.343  3.4916 -0.368    8  0.832  0.406   467.90   238.68   148.43   114.15    94.36  2 -7.17e-06      0.23 6.313e-01 3.533e-01 1.682e-03 3.127e-03 5.527e-03 -1.000 1.535e-02 -6.088 -3.060 0.134 -4.592
0.0152 0.01508 8.17609 4.5170903206 2.6112616966    4.154  4.539  3.4647 -0.672    8  0.832  0.410   721.99   413.49   250.87   194.49   160.99  2 -5.53e-05      2.19 6.312e-01 3.534e-01 1.700e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.578 0.038 5.109 -1.920
0.0152 0.01508 8.17609 4.5170912743 2.6112617029    4.154  4.491  3.4713 -0.598    8  0.832  0.410   648.98   361.25   220.51   170.62   141.18  2 -3.35e-05      1.30 6.312e-01 3.534e-01 1.700e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.458 -1.326 2.965 -3.117
0.0152 0.01508 8.17609 4.5170927048 2.6112617122    4.153  4.427  3.4801 -0.499    8  0.832  0.410   563.62   302.15   185.92   143.48   118.67  2 -1.72e-05      0.62 6.312e-01 3.534e-01 1.701e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.298 -2.383 1.258 -4.025
0.0152 0.01508 8.17609 4.5170960426 2.6112617340    4.151  4.324  3.4942 -0.339    8  0.832  0.410   448.95   226.50   141.19   108.50    89.68  2  -5.9e-06      0.21 6.312e-01 3.534e-01 1.701e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.041 -3.120 0.006 -4.639
0.0152 0.01508 8.17609 4.5171012878 2.6112617682    4.148  4.248  3.5046 -0.221    8  0.832  0.410   375.03   182.97   115.16    88.22    72.88  2 -2.67e-06      0.07 6.312e-01 3.534e-01 1.701e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -5.850 -3.508 -0.788 -4.947
0.0152 0.01508 8.17609 4.5171084404 2.6112618149    4.144  4.288  3.4990 -0.285    8  0.832  0.411   415.00   205.04   128.38    98.52    81.40  2 -4.07e-06      0.13 6.312e-01 3.534e-01 1.702e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -5.950 -3.316 -0.372 -4.798
0.0152 0.01508 8.17609 4.5171189308 2.6112618834    4.139  4.319  3.4947 -0.333    8  0.833  0.411   444.54   223.72   139.52   107.21    88.61  2 -5.62e-06      0.19 6.312e-01 3.534e-01 1.702e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.026 -3.154 -0.058 -4.666
0.0152 0.01508 8.17609 4.5171322823 2.6112619705    4.131  4.336  3.4921 -0.362    8  0.833  0.411   462.83   235.46   146.50   112.67    93.13  2 -6.78e-06      0.21 6.312e-01 3.534e-01 1.702e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.070 -3.087 0.079 -4.613
0.0152 0.01508 8.17609 4.5171489716 2.6112620794    4.123  4.344  3.4908 -0.376    8  0.833  0.411   471.98   241.41   150.03   115.43    95.41  2 -7.42e-06      0.25 6.312e-01 3.534e-01 1.702e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.090 -3.015 0.208 -4.553
0.0152 0.01508 8.17609 4.5171699524 2.6112622163    4.112  4.347  3.4901 -0.383    8  0.833  0.410   476.60   244.44   151.82   116.84    96.58  2 -7.76e-06      0.26 6.312e-01 3.534e-01 1.701e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.098 -2.975 0.277 -4.519
0.0152 0.01508 8.17609 4.5171952248 2.6112623812    4.098  4.349  3.4895 -0.388    8  0.834  0.410   479.99   246.69   153.14   117.89    97.45  2    -8e-06      0.27 6.312e-01 3.534e-01 1.699e-03 3.126e-03 5.526e-03 -1.000 1.537e-02 -6.103 -2.948 0.320 -4.496
0.0152 0.01508 8.17609 4.5171952248 2.6112623812    4.098  4.545  3.4624 -0.693    8  0.834  0.417   740.90   427.99   259.18   201.15   166.49  2 -6.18e-05      2.48 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.593 0.500 5.813 -1.508
0.0152 0.01508 8.17609 4.5171961784 2.6112623875    4.097  4.498  3.4690 -0.619    8  0.834  0.417   666.83   374.44   228.12   176.69   146.20  2 -3.76e-05      1.47 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.474 -1.034 3.419 -2.863
0.0152 0.01508 8.17609 4.5171976089 2.6112623968    4.096  4.434  3.4778 -0.521    8  0.834  0.417   579.29   313.19   192.35   148.59   122.90  2 -1.94e-05      0.72 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.315 -2.207 1.532 -3.873
0.0152 0.01508 8.17609 4.5172009468 2.6112624186    4.094  4.331  3.4919 -0.362    8  0.834  0.417   461.84   234.92   146.15   112.43    92.92  2 -6.67e-06      0.21 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.058 -3.077 0.088 -4.603
0.0152 0.01508 8.17609 4.5172061920 2.6112624528    4.091  4.255  3.5025 -0.243    8  0.834  0.417   389.65   189.47   119.02    91.27    75.40  2    -3e-06      0.08 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -5.866 -3.430 -0.633 -4.883
0.0152 0.01508 8.17609 4.5172138214 2.6112625026    4.087  4.295  3.4969 -0.306    8  0.834  0.417   426.39   212.28   132.67   101.91    84.21  2 -4.57e-06      0.15 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -5.966 -3.227 -0.216 -4.722
0.0152 0.01508 8.17609 4.5172243118 2.6112625711    4.080  4.325  3.4925 -0.354    8  0.834  0.417   456.37   231.43   144.07   110.81    91.58  2 -6.29e-06      0.19 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.041 -3.106 0.029 -4.626
0.0152 0.01508 8.17609 4.5172381401 2.6112626613    4.072  4.342  3.4900 -0.382    8  0.835  0.417   474.81   243.39   151.16   116.37    96.18  2 -7.56e-06      0.25 6.310e-01 3.536e-01 1.727e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.084 -2.970 0.277 -4.512
0.0152 0.01508 8.17609 4.5172553062 2.6112627733    4.062  4.349  3.4887 -0.396    8  0.835  0.417   484.01   249.43   154.73   119.17    98.50  2 -8.26e-06      0.29 6.310e-01 3.536e-01 1.726e-03 3.125e-03 5.526e-03 -1.000 1.540e-02 -6.103 -2.910 0.375 -4.462
0.0152 0.01508 8.17609 4.5172767639 2.6112629133    4.049  4.352  3.4880 -0.403    8  0.835  0.416   488.63   252.50   156.54   120.60    99.69  2 -8.62e-06      0.30 6.310e-01 3.536e-01 1.725e-03 3.126e-03 5.526e-03 -1.000 1.539e-02 -6.111 -2.877 0.426 -4.434
0.0152 0.01508 8.17609 4.5173025131 2.6112630814    4.034  4.354  3.4874 -0.409    8  0.836  0.416   492.00   254.77   157.87   121.66   100.56  2 -8.88e-06      0.31 6.310e-01 3.536e-01 1.722e-03 3.126e-03 5.526e-03 -1.000 1.539e-02 -6.115 -2.851 0.464 -4.411
0.0152 0.01508 8.17609 4.5173025131 2.6112630814    4.034  4.550  3.4600 -0.714    8  0.836  0.424   759.74   442.79   267.64   207.93   172.10  2 -6.86e-05      2.76 6.308e-01 3.537e-01 1.758e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.605 0.952 6.501 -1.104
0.0152 0.01508 8.17609 4.5173034668 2.6112630876    4.033  4.503  3.4666 -0.641    8  0.836  0.424   684.63   387.88   235.85   182.88   151.32  2 -4.21e-05      1.64 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.487 -0.750 3.863 -2.615
0.0152 0.01508 8.17609 4.5173048973 2.6112630969    4.032  4.439  3.4754 -0.542    8  0.836  0.424   594.93   324.42   198.86   153.79   127.19  2 -2.17e-05      0.81 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.329 -2.035 1.799 -3.724
0.0152 0.01508 8.17609 4.5173082352 2.6112631187    4.030  4.337  3.4896 -0.384    8  0.836  0.424   474.74   243.47   151.17   116.42    96.22  2  -7.5e-06      0.25 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.073 -2.954 0.292 -4.497
0.0152 0.01508 8.17609 4.5173134804 2.6112631529    4.026  4.260  3.5004 -0.264    8  0.836  0.424   400.39   196.04   122.92    94.36    77.95  2 -3.36e-06      0.10 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -5.880 -3.350 -0.475 -4.817
0.0152 0.01508 8.17609 4.5173211098 2.6112632027    4.021  4.300  3.4947 -0.327    8  0.836  0.424   437.82   219.65   137.01   105.36    87.06  2 -5.12e-06      0.18 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -5.980 -3.137 -0.060 -4.645
0.0152 0.01508 8.17609 4.5173316002 2.6112632712    4.014  4.330  3.4904 -0.375    8  0.836  0.424   468.28   239.31   148.69   114.50    94.62  2 -7.02e-06      0.23 6.308e-01 3.537e-01 1.759e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.054 -2.990 0.224 -4.526
0.0152 0.01508 8.17609 4.5173449516 2.6112633583    4.005  4.346  3.4878 -0.403    8  0.837  0.424   486.97   251.56   155.95   120.18    99.33  2 -8.42e-06      0.30 6.308e-01 3.537e-01 1.758e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.096 -2.870 0.426 -4.425
0.0152 0.01508 8.17609 4.5173621178 2.6112634703    3.994  4.354  3.4865 -0.416    8  0.837  0.424   496.32   257.77   159.61   123.06   101.72  2 -9.19e-06      0.33 6.308e-01 3.537e-01 1.757e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.114 -2.811 0.520 -4.375
0.0152 0.01508 8.17609 4.5173830986 2.6112636072    3.980  4.357  3.4858 -0.424    8  0.837  0.424   501.09   260.98   161.50   124.56   102.95  2 -9.59e-06      0.34 6.309e-01 3.537e-01 1.756e-03 3.125e-03 5.525e-03 -1.000 1.543e-02 -6.122 -2.777 0.572 -4.346
0.0152 0.01508 8.17609 4.5174088478 2.6112637752    3.963  4.358  3.4852 -0.429    8  0.838  0.423   504.62   263.40   162.91   125.68   103.88  2 -9.89e-06      0.36 6.309e-01 3.537e-01 1.752e-03 3.125e-03 5.525e-03 -1.000 1.542e-02 -6.125 -2.749 0.613 -4.322
0.0152 0.01508 8.17609 4.5174088478 2.6112637752    3.962  4.554  3.4575 -0.736    8  0.838  0.434   774.47    -1.00    -1.00    -1.00    -1.00  2 -7.65e-05      3.06 6.306e-01 3.539e-01 1.798e-03 3.124e-03 5.524e-03 -1.000 1.547e-02 -6.615 1.414 7.220 -0.689
0.0152 0.01508 8.17609 4.5174098015 2.6112637814    3.962  4.508  3.4640 -0.664    8  0.838  0.434   703.32   402.27   244.10   189.50   156.79  2 -4.71e-05      1.87 6.306e-01 3.539e-01 1.798e-03 3.124e-03 5.524e-03 -1.000 1.547e-02 -6.499 -0.375 4.439 -2.284
0.0152 0.01508 8.17609 4.5174112320 2.6112637908    3.961  4.444  3.4729 -0.565    8  0.838  0.434   611.36   336.45   205.81   159.35   131.79  2 -2.44e-05      0.91 6.306e-01 3.539e-01 1.798e-03 3.124e-03 5.524e-03 -1.000 1.547e-02 -6.341 -1.856 2.077 -3.569
